Regulators	Fiber	RegulatorSize	FiberSize	Synchronization	numberOfConditions	meanPvalue	MeanCorrelation	MeanRegulatorCorrelation
yqgS	yoeC; hisG; yozZ; phrE; yrkS; sigZ	1	6	0	269	NA	-0.00762650305238156	0.046236060830927
epsO; yqeV; yobL	ydgA; yugU; yhfR; yrhJ; ssbA; rpsQ; frlN; yitC; asd	3	9	0	269	NA	-0.0166362043802085	0.058311818170591
yojK; yxiI	mntC; pksL; ksgA; ribT; ywzE; yphC; yjgB; citA; yvrG; yonU; arsC; yvgJ; ywzD; yhfA; ydbK	2	15	0	269	NA	-0.0225498972455394	0.0134748561454273
yomT; yhfO; yhbJ	yqfW; kipR; tmcAL; xre; ynzG; ykoY; uvrC; feuA; nupN; odhA; yqfL; ndhF; ywiC; ywdJ	3	14	0	269	NA	-0.00837684782021908	0.0357167484589672
yplQ; ydzH	yxiB; yugJ; cysC; ykoY; rpe; aroK; rsiW; gbsB; yolJ; ynzK; yuaF	2	11	0	269	NA	-0.00514609924437717	-0.0662279122121582
mtlD; yxjO; lgt	ripX; yycN; yvaO; yyzJ; murAA; yjbE; rnhB; yrkB; conB; ywoG	3	10	0	269	NA	0.0277321071018363	0.097464323540629
cotO	nupP; yxzE; ymfK/2; ykoP; ykvI; ribA; yqfB	1	7	0	269	NA	0.0363484431736189	0.153452298969676
defB; ssuC	yrkH; dapF; spoIIIAC; skfH; yosT; rpmEB; yhcO; aroB; ytzA; cssS; yabQ; pdaC; tcyA; nupO; iolE; skfF; nasA; nupQ; ylbP; yusS; papA	2	21	0	269	NA	-0.0177983547078317	-0.0325186773323748
rplK; yitL	ribA; pgi; ylaC; yhaR; yusZ; csgA; hxlB; youA; yopV	2	9	0	269	NA	0.0108723559687666	0.0105765932163502
rpmJ	yngA; mrpG; yycE; comX; yoaU; ydfD; yqzK; ybeC; yorL; ylaL; sipU; sodA; yhfO; cotJA; ptb	1	15	0	269	NA	0.0234235557670509	0.0294859856597094
fpbP; ggaB; fdhD	exuT; fliH	3	2	0	269	NA	-0.642785403010794	0.122281901410405
yetK; ctaE	yopT; epsO; glyA; cdaA; yydI; yyaM; comGA; natA; yitI; yaaT; yhdK; yhzG; yqjY; lutB; ytoQ; hmoB; ypmA; yqhB; folK; yrhJ; yvrP; prkC; yhdH	2	23	0	269	NA	0.198989952634675	-0.0472485555542576
yqiC; nupP	ykkD; mreC; ylaH; thiV; ypdA; sasA; sacB; yqzC; pelB; yfmT; hutH; pksE; yvkB; yvzI; ykvR	2	15	0	269	NA	0.120579317912689	0.0443153951059862
pspA	ybfK; yxiC; yhdP; nadR; pftB; ytkL; ktrD	1	7	0	269	NA	0.131333810266163	0.249696244974384
pgk; yfjN; wapA	acsA; cotZ; yokD	3	3	0	269	NA	0.0240153632791907	0.0440775656709479
scoC	yfhD; ynbB; cmk; yojO; yeeB; yqjV; spoVFB; cmoI; yuzK; ywfM; yhfF; frlR	1	12	0	269	NA	-0.0282293134658144	-0.107584036639878
mccB	mhqN; sppA; nrdE; hprT; pbpG; ytpA; yodL; pyrG; ykgB; nrdI; ycgJ; ycgA; trmU; yybS; ylbC; braB; ynzK; metP; yndK; xlyB; yorW; pksI	1	22	0	269	NA	0.0719351390954233	0.0752425129064195
yugK; ydgA; yjdF	mhqP; yunG; yjbH; sspK; etfA	3	5	0	269	NA	-0.0650491373446454	0.0519640374305996
glpT; yrzI; gntK	yrkJ; hemY; yfhA; yomM; ydfK; yopJ; bglS; hisJ; yydC; ybfA; truB; cotE; pepT; gltC; satA; lipB; yobW; cydB; conG	3	19	0	269	NA	0.0222211064403738	0.0181289401798647
yxaA; bstA; yrzM	ykoV; yitO; glvR; sscA; yneF; ypzF; ganA; ywfO; xkzB; yhaQ	3	10	0	269	NA	-0.0395177570178098	-0.0409587867636734
	yfzA; yesV; sspJ; yidC2; yheB; yvbT; csbA; yhfW; xkdE	0	9	0	269	NA	-0.0150339698425814	-1
moaD	argB; yjpA; yaaL; eag; yojM; yotG; bceS; yvmC; yorJ; sigK; nasC; gerPF; sufB; yobU; rodA; yrhC	1	16	0	269	NA	-0.0178302413664593	0.0358979362042963
epsE; yjdH; yvdQ	yscB; ybaS; lip; yqzD; yitJ; natK; ywhB; ynbA; ybfF; minJ; yopX; yisP; ylaI; yoaB; gmuC; ftsZ; yodA; bacE; rasP	3	19	0	269	NA	0.159216905107544	-0.168768132248098
lexA	appC; glpF; ybcH	1	3	0	269	NA	-0.112755807958595	-0.128602754217885
	yvdD; yqcK; sspJ; yraO	0	4	0	269	NA	-0.148638112317528	-1
yomG; iolG; ymxH	crh; lnrN; yvfG; xkdA; yorQ; ydhC; hemX; yvrG; xtmA; ytvI; spsK; pksN; flgD; yvzJ; yqfC; yoeC; sbcC; ylmD; rpoY	3	19	0	269	NA	0.0614836699354059	-0.0206619091645247
ynzI	yopM; yraI; yxnA; ybaF; yncF; rpmGA	1	6	0	269	NA	-0.0581358205314036	0.102497279933157
lspA	yjzE; ybgF; gidA; ybfE; srfAB; yrbE; yxdJ; yyzJ; yjcO; cwlP; yraH; yueI; yxlE; aimR; ylqG; ydbM; yusR; yvgN	1	18	0	269	NA	0.0806282507610354	0.057137437902895
	yqcB; yeaA; levG; menA; glnP	0	5	0	269	NA	-0.0511349140415048	-1
yydK	ctaA; comGA; yokG; fadN; yhcI; fra	1	6	0	269	NA	-0.0964155967308882	0.0837130304830113
rodZ; yhcC	aadK; sipV; rghR; folE; thyB; yqaK; ywdJ; ywpG; ykjA; bceR; yvbH; gbsA; cimH; ydaS; hxlR; oppF; ureA; ybxB; yuiH; ypzG	2	20	0	269	NA	0.0570248545696151	0.00566237584546871
mhqR	ykoA; ysnF; ytzA; ykzB; ysxE; ycgK; ytrF; yqeD; ydbB; mnaA; pgi	1	11	0	269	NA	0.0899964000728214	0.0535764614755754
yusW	feuB; yycN; yacD; ydaF; sacC; ynzL; hutI; motI; cypC; yneJ; yvrHb; crh	1	12	0	269	NA	-0.00441086769180104	-0.0249138565426228
ylqH; hepS; yezB	yjzG; ypqP; atpA; rpsO; ydeS; yrdB; lipC; yitH; yknZ; yidC2; yneR; ygxA; yceG; ydaP; pucF; yodN; sspO; pssA	3	18	0	269	NA	0.0511889370762873	0.18573259279907
yknW	lplC; ydzP; opuCD; gyrA; sr1; comGA; yfkT; hypR; yfnH; pxpC; argD; miaA; steT; yoeC; yycE; cysL; mleN; aldY; aroH	1	19	0	269	NA	-0.0222264753225186	-0.0725736389804513
parE	yuzG; yorW; yxeA; yflK; folK; fadA; ywrE; pucM; yjzH; yabS; bioD; yhgB; yrhF; lmrA; spoIVB; yokK; ypqA; ywpB; moaE; cwlT	1	20	0	269	NA	-0.00153518789966413	0.103403222417619
yvmC; yybL	yhcB; ywqH; yqzO; yxlE; yomK; fliQ; ypgR; cotC; yckD; yofA; tsf; yonX	2	12	0	269	NA	-0.054161919457157	0.00807451393772676
yczJ; coaA; lnrM	pdhC; bacB; rhaR; yoeA; upp; aroD; ykuH; rpsE; yxbG; yabJ; rplF; ykzB; yuiH; yddS; ytzH; yybM; rhiN; yjfC; yqhR; cwlQ; glnH; yhaP	3	22	0	269	NA	0.0234414102189187	0.10068906110316
pdhA	ptsI; ysnD; araD; asnB; yerA; ybdG; yfjC; yomF; ytcA; bceR; yoeA; yloM; gerBC; abh; ymfK/1; minD; yitH; yslB; mtlD; ywkB; yxeO; ylaF	1	22	0	269	NA	0.0202616061797269	0.0561769195206692
ybaF; dynA; ytfP	ykvZ; ytxB; bstG; sigA; atpA; yneT	3	6	0	269	NA	0.0717781601810556	0.197337346000558
	skfC; yvlC; yopW; glcK; yebD; yvmA; amhX; ylbA; yorV; srfAA; yraN; purK; ywqK; ycdB; aprX; dnaD; glsA; yqgM; ssuB; paiB; polY1; ypiF; ksgA	0	23	0	269	NA	0.0218403985781247	-1
yfhL	yqbE; yddA; gerD; nprE; yojK; ylyA; yuiG; yhfO; yppG; ydfF; recR; ytrE; pdhD; cotH; gcvH; atpE; yvgM; ybfQ; yoaV	1	19	0	269	NA	0.00855564690262334	-0.113111289424787
	corA; dgcK; licH; queF; yaaA	0	5	0	269	NA	-0.026754371529428	-1
	lrpA; lpdV; yhbI; ybgF; ycxD; epsH; spsG; yumB; fmt; ybfA; ywnJ; pupG; yycQ; flgL; ylaJ; yvrG; cinA; ycgR; yrpD; pksL; gltA; yflS; sigD	0	23	0	269	NA	0.0155785449856759	-1
ykuJ; yhcE	yndH; ogt; yoqO; arfM; coiA; ybfA; sivC; yjlA; braB; ytnM; ywoH; sigB; spoIVB; ybyB; ydaD	2	15	0	269	NA	-0.026294840148221	0.00303521065088436
ybaC; ilvB; cydB	gmuA; parC; ydhF; yncE; yczL; cspC; nasA; yusT; pyrK; yrrT; yhcQ; sigZ; ydaL; yaaT; yorP; yoqH; cysK; ysmA	3	18	0	269	NA	0.0104874524917475	-0.00342684614717021
ycbK; bsdB	ispA; argJ; yurJ; yoyJ; rpsL; kinA; menF; pdaC; yqbM; yxiT; mdxG; yorO; recU	2	13	0	269	NA	-0.012169827560535	0.052212223344328
yxkO; scpA; yesE	lipL; yxiM; pnbA; yoqD; yteA; yyzB; ywzC; chrS; pgpH; bstH; ywoH; yoyA; yobN; yqbS; rnc; sftA; ycgA	3	17	0	269	NA	0.00762939162401936	0.138904155973683
	yfmT; yqaT; yotG; mdtP; yvgL; pghZ; ycgQ; hrcA; iolF; yvkB; mrpF; aseA; ywmC; fapR	0	14	0	269	NA	0.297515188031363	-1
	nprE; parA; yonP; spoVC; lspA; rpmF; yojI; rsbR; pksC; secA	0	10	0	269	NA	0.104473993527064	-1
yqjL; yrkP; ydfJ	bceS; tmcAL; ywdD; tagO; yrrS; opuBD; ykvU; ylxX; vpr; tdh; ctaB; fliG; yrzE; tagT; walK	3	15	0	269	NA	0.0576808395228348	0.016537945557278
asd; ygaC; yjmF	yomN; yopQ; cspC; ywiB; thiG; comEA; gpsA; argC; yoqT; mrpD; acoL; yycN; yqzN; yabP; cypA; yloA; yocB; ybfG; yomW; yqeW; kdgK	3	21	0	269	NA	-0.0167105921365203	-0.0112741336056894
tagC; ytpR	yosK; yxaI; tdk; purN; pyrF; yqiB; yobI; yozC; yitR; yrkN; yxdK; veg; sprA; rpsD; sipS; yqzM; dhaS; yqdA; fra; yfiC; ybfE; yoyJ; yuzF	2	23	0	269	NA	0.0308357475146747	0.133801195571865
	yqfL; yojW; ydfI; rluB; yuzG; yczE; ydcT; rpsL; gerQ; yizC; xynP; yxaM; pksC; yokL; yxbB; hutH; yycD; psdS; yuiA; yoyC; epsL	0	21	0	269	NA	-0.00097307000767208	-1
sufA	thrC; glnK; yutJ; yraN; yttA; spoIISA; ysgA; yjgB; yhjC; hbs; rplO; ysnD; menF; mstX; rpoB; pssA; ylaC	1	17	0	269	NA	0.0309850697490672	0.0396971107603803
yfnI	yqfQ; yeaA; araP; sdpA; ywzB; tagA; yqgS; yvdA; yneK; yoaW; sacA; atpF; sufS; prfB; spoVB; yhaJ; bdhA	1	17	0	269	NA	0.0205313880040025	-0.0415097933765491
yjiC	ftsA; ydeF; thiD; pksL; yobA; yopJ	1	6	0	269	NA	0.0795060409847542	0.106799900200259
lonB	yqbN/2; gtcA; hemQ; yrdD/1; capB; ynzL; nrdEB; yopR; yqbP; yomF; ahrC; glcR; yeaA; bdbC; ydzF; ribA; acoL; lytH; ybxH; ywhB	1	20	0	269	NA	0.00328795893547129	0.0341790813948832
nadF; citZ	sco; jag; cysP; yvgK; yopE; yhcO	2	6	0	269	NA	-0.0281542738593288	-0.0143222033721822
lspA	hisB; ylaE; aprE; yetN; moaD; truB; ycgL; cshA; csn; yydK; yuxL; iolX; yclH; scpB; aapA; yczJ; yvoF; ytdA; ycnD; yczO; yddR; pksM; bceS	1	23	0	269	NA	0.0498436778693219	0.072169602435431
moaA; sdpI; yxeO	dxs; coiA; yqjL; prp; yvbH; ywcJ; yaaJ	3	7	0	269	NA	0.126525552718732	0.110114610124651
	bglH; yfiV; aseA; qcrB; frlD; araB; yetK; yopW; rbsA; ydcF; htrC; gamA; yfnD; groES; bsdD; yxkF; fruA; ycgB; yhbE	0	19	0	269	NA	0.0478885147518614	-1
	rpmC; ywkB; xkdO; pksE; ypzG; ypiP; yqjM; licT; sndA; mnaA; yybD; dnaX; ylqH	0	13	0	269	NA	0.059470143796315	-1
rapD; yjaU	yycE; mrnC; yqgL; resD; ackA; dapA; yqkD; odhA; iolT; sunA; med; yvlD; pupG; ykoJ	2	14	0	269	NA	0.0357024887893284	-0.0518295660345245
pucD; yqfO; bdbA	murE; pdaB; mcpC; aprX; leuC; ydzW/2; ogt; yhdV; bdbD; albE; yyaM; glnH; epsM; cotE; fliI; araL; yoaR; yxdL; yflP; yoaF; nrdR	3	21	0	269	NA	-0.0114189711106109	0.0612955144139762
pheT; purH	pgm; ndoA	2	2	0	269	NA	0.0119343197019699	0.468385269290137
yolJ	yozI; defB; pksI; bkdR; liaH; ahpA; ptsH; yuzA; mobA; tyrA; proG; ydzW/3; comGB; xkdO; ytrA; yorQ; adhA; yngA; rpsJ; ycnJ	1	20	0	269	NA	0.0498605071062358	0.141879178342426
	rpmH; divIB; gcvPA; bstC; rpsH; yrkL; yjaZ; cotJB; dppA; flhO; yvkB; gerAC; nprB; yhaP; yozQ; feuC	0	16	0	269	NA	-0.0389124711868845	-1
	adhA; alaT; yxjN; ywoD; ytjP; nusA; ldt; yqzN; katX; rny; spsE; artQ; spoVK; yesF; yobW; yqfG; yrdQ; papA; tagB; fecD	0	20	0	269	NA	0.0319389231152398	-1
sppA; ybaR	gerE; cwlC; rocE; ylmD; efp	2	5	0	269	NA	-0.057304687069252	0.0790955087093031
yubC; yopT	yjdH; yvaF; bshC; yqjL; ytdA; pucK; rbgA; yuzC	2	8	0	269	NA	-0.0483982920778365	-0.062543672326824
ctpB; ywoG	spmB; bdhA; pbuG; yhfK; yhaQ; yqzD; tdk; pabC; ycsN; moaA; flgE; yxxB; spoIIIAH; ydzV; bceS; yqbM; nupN; ypqA; ygaK; sqhC; lrpA	2	21	0	269	NA	-0.00197428103280862	-0.0364510137549963
ynzI; yjlC; speD	yxeA; ytrD	3	2	0	269	NA	0.24585531203882	-0.0326722207151753
yttA; sipT; yorF	fdhD; crh; yhxC; ydeQ; dgkB; yvjA; cwlS; sspG; ywrB; yhcE; alr; yxeM; yutK; glnA; yfmQ; bsaA; ydaT; xkdC	3	18	0	269	NA	0.0904953792086959	0.172234715982109
sufB	yuaI; opuCA; dnaA; rbgA	1	4	0	269	NA	0.0808135547167526	0.163612371267356
	yxiK; yrhC; ydbS; nupQ; yktD; cmoO; gltC; yozT; gpsB; cysH; yqxK; ydeR; exoA; yurZ; phoB; pyrG; iolI	0	17	0	269	NA	-0.0183991876977476	-1
yqjM; ybfN; recQ	yoxD; wapA; ylaI; yopT; spoIIIAC; yisY; yknW; yrzR; ycsE; lytF; yqfQ	3	11	0	269	NA	-0.0255893017288218	0.0177256374903272
yusV; yvaQ; oppF	fer; nadR; ydhD; yopT	3	4	0	269	NA	-0.113514976998972	-0.00445430776527681
yxaC	ywqO; ytrH; sqhC; ykpC; ribE; yoqB; yncF; tlpA; tkmA; licR; mrnC; spoIIE	1	12	0	269	NA	-0.0376893463824276	0.0368127293161888
kinA	yvbT; spmA; licT; dnaB; ycdB; mraW; yppE; xylB; ydiK; spoIIIAA; secDF; menB	1	12	0	269	NA	0.11021264608751	0.0435931949769925
rapE; lonA	yojW; rapI; xlyA; flhA; tkt; ynaD; yosL; dacF; comK; dhbA; mrpB; yfmK; yxeR; liaS; yqcC; glsA; ydzT/3; ptb; cotP; liaI; yuzI; sdhB; yqfQ	2	23	0	269	NA	0.00926312571490182	0.010093168915262
ybfM; yvdT; xis	yfmT; yknU; mstX; yxbC; yosX; yczM; yqhV; fisB; trpF; araE; yqgA; codV; sboX; yebE; yrrS; yxzI	3	16	0	269	NA	0.000619515573299745	-0.0417850398872245
sbcD	pnbA; yraN; cmoI; pdhB; secG; yyzG; whiA; mcpC; mccA; sda; gabR; yqeV; yqxC; bpsB; ypiB; yocR	1	16	0	269	NA	0.0149030337597821	0.204816960239851
	ycgE; yneB; yxaM; yyaL; yjdA; sunI; yneJ; ywfO; iolB; yhdH; pdaB; ynzJ; menD; yrzH; mmgF; yrvO; ytcQ; jag; comQ; ycgQ; pyrG	0	21	0	269	NA	0.0365814586638374	-1
ypiA	sasA; hprK; yoqX; cgeD; yxeJ; sigA; pyrD; rimM; yrdC; yngG; rhiF; nagA; lcfB; glpT; yfhH; csbC; yyaT; prfA; sufA; ykjA; yesN	1	21	0	269	NA	0.0426760454575343	0.0683625641042346
yueG; birA	yceC; flhP; pksD; sucD; yfjP; yhdC; cysI; sigW; yflJ; yoxC; yosJ; fbaA; argS; yoqS; rpoC; dnaE; yrhJ; cah; rpsNB; yozX; rpmC; padC	2	22	0	269	NA	0.0302539215836039	-0.0333769513375614
miaA; yuiH; tetB	lplD; tagO; ccdA; ycdC; spsJ; hisJ; rpsD; cotY; tsaD; clpP; yjcO; yvfT; pstS; fadG; yngA; glgB	3	16	0	269	NA	-0.00888243634019192	0.0515280758177296
yuzM	udk; pucF; mdh; epsM; pdp; rplP; lutC; cccB; yxbF; yczI; ydbI; tgl; ykzQ; ypbD; ykrK; hemH; yvkA; yflN; lysA; opuBB	1	20	0	269	NA	0.00956091986178064	-0.100960297186722
	tsaC; yhcO; yefB; yuiE; kapD; ksgA; bkdAB; rnmV; lutP; czcD; yhcX; mntC; ribT; floT; ytlC; nupQ; yteT; sufS; tlp; thiW	0	20	0	269	NA	0.00291639567991519	-1
spoIVFB; yhbJ	trpS; cysH; motI; yqeB; yrhD; nprB; yqaL; yobU; yyzH; rnjB; yitA; mcpA; splA; tcyK; bsdA; yodS; ywqA; safA	2	18	0	269	NA	-0.0253336334022288	0.0300839519257388
yceC; gatB	ndh; prkC; yhdH; yutJ; fadG; spoVD; dnaX; ecsB; ydfD; yvzF; yobU; pyrK; bdbA; liaH; ynzE	2	15	0	269	NA	0.0680083559600372	0.249858616070942
bglC; ssuD	yomT; yjhB; yxbD; ycsA; phrK; pncB; sspH; comEC; polX; ywbB; resB; cwlK; ykoG; ydaM; ycnL; yneF; efeO; ebrB; xkdD; yozU; yydF; immA; yqaT	2	23	0	269	NA	0.0319669051790087	-0.0529796984606408
uxaB; yitP	tlpA; acoC; pghL; tagD	2	4	0	269	NA	-0.148990109912091	-0.0619165456823167
murF	trxA; trpP; yxiB; ykkB; epsC; ylxM; yvzB; pyrB; ysdC; ygaO; ytxK; usd; yuzF; tuaA/1; yrbG; conD; ykoM; bofA; yuzD; xkdM; dynA; yoqE; natK	1	23	0	269	NA	-0.00166480684587549	0.0646864005637995
mprF; ylxR	nfo; yfnE; yazA; yozZ; csbA; psdB; pyrH; sunT; yuiG; pghB; pksN; nos; yabJ	2	13	0	269	NA	0.0683192424801554	0.302665441198061
	bdbD; ycsA; yugN; era; gcvPA; yvgK; yhaO	0	7	0	269	NA	0.109308320799891	-1
artP; trpD; tagC	yvgO; licT; ywcA; ysnB; yuzA; yknZ; yonB; mtnK; mtnB; yezA; rpsO; natK; yraA; spsJ; ytpP; gerKB; ftsX; folK	3	18	0	269	NA	-0.0275841808348665	0.00291965322182624
ycgA	pftB; ydbO; parB; gabT; ygaO; parE; ydfL; mtnN; rpmGB; hemQ; yvfU; ytpI; acdA; ansZ; yvkC; ylqC	1	16	0	269	NA	0.0393168046800769	-0.110012833674617
ypiB; cotV; ycbL	ohrB; pabB; ansZ; ywcH; walR	3	5	0	269	NA	0.0875719991270796	-0.0991660371818065
yqkC; ymaG; purA	yonA; yvbG; phoA; dhbB; yycB; xpaC; dppA; acoA; thiE; csbA; ywjG; yfmS; ypiA	3	13	0	269	NA	-0.0101736657153117	-0.0515081758575733
	nrgA; yonJ; dnaJ; ybgB; nupG; yfhE; yppD; yusZ; rsbRB; yciC	0	10	0	269	NA	-0.03822787820002	-1
cotJC; spo0A	dppC; yrkJ; xkdQ; nsrR; yraO; yqeU; holA; alr; nupQ; yfnF; yfiC; yjdA; pgi; bpr; rpsS	2	15	0	269	NA	-0.00935579279438811	-0.0668446958106128
ytrI; manR	pta; opuBD; mtlD; hag; fadE; ydiG; eag; phrK	2	8	0	269	NA	-0.0838849284245067	-0.0286657496780919
	sndC; mhqA; yhjQ; glyA; yqeD	0	5	0	269	NA	-0.0679029079641547	-1
yrbE	yraO; mhqR; yfkR; mntA; padC; ywlA; cotT; rodZ; ytzI; thrD; ypjD; yqbI; cwlO; gdpP; fhuD; yybK	1	16	0	269	NA	0.019195463934636	-0.0753572408550484
yfkC	cimH; lytF; flgK; yqjT; yqgE; ispH; narG; purF; flhB; blt; yufS; dhbB; ytzH; yraG; yhxD	1	15	0	269	NA	-0.0244633118580556	0.00680882210858901
kamA; yisI; yjcG	ybbK; yfhJ; yxiH; yopL; ribH; albE; pabA; yosD; bkdB; yesU; yqaO; yqgV; ywqN; cotJA	3	14	0	269	NA	0.000236346829046074	0.0173376039697096
rppH	yneN; fnr; deoR; pksA; yybF; ypzG; cdaR; bceS; bstH; yflK; exuT; ydzW/2; yhcV	1	13	0	269	NA	0.0104638218316208	-0.0475624772508209
	ppiB; ywaA; gerPA; ywoC; yvrJ; yjmC; ywjC; mreB	0	8	0	269	NA	-0.0867728721763619	-1
ybbJ; yopO	yqcG; ywcE; ypbH; racE; bceR; yjhA; opuCC; yybI; mtbP; ywgA; yclJ; ahrC; yusD; purN; bacB; sunA; ywjD	2	17	0	269	NA	-0.0171023622028752	0.0769070539831311
	yozH; ylxY; ybxI; cspB; capC; yqiH; dctP; ytzK; capE; tagH; ycsG; ykzI; opuD	0	13	0	269	NA	0.0471107143254815	-1
antE; yvkC	murJ; yyzF; gerE; yirB; yopO; dnaG; yuaD; ytpI; yhaM; ohrA; yrzF; malA; ydcC; ynaG; yrhE; yugJ; pgk; yfjA; fruA; ydaD; pssA; xynA; dgcP	2	23	0	269	NA	0.0188357684572895	-0.00627536731589718
	yoaM; yqbD; cotZ; yddK; yxiE; yrrS; ywnJ; glxA; yobD; ggaB; flhB; ywnH	0	12	0	269	NA	-0.0285982121366325	-1
	tilS; yrhO; hemN; fusA; yvaG; lutP; yybO; yqbJ; ywrA; yvyE; yeaA; yyzL; crh	0	13	0	269	NA	0.00854752821807079	-1
tkmA; tpi	yopF; yvrB; spoVFB; kdgA; capC; hrcA; yrzH; yxeM; trpB; ydeQ; yocM; accD; yyaN; ydfS; yqjV; yfmK; rnr; yjcF; gcvH; yyaE; lmrA; ywoG	2	22	0	269	NA	-0.0116834157449251	0.0869564412234193
srtN	rpsR; ddcP; ytzA; cysI; yjlA; bioI; degR; glpD	1	8	0	269	NA	0.0658153690515427	-0.0867940345693868
proI; yugS; yxiK	yoaD; whiA; ypmP; yncB; spoIIAA; yrkN; csbC; yvlD; yirB; folB; yugF; spo0E; tagF; xkdI; dltD; bioF; gerKB; levG; ymzA; nrnA; yrvD	3	21	0	269	NA	-0.0186428851017703	-0.00029189279446017
rnpA; yvcI; yvsH	spoIIM; codV; hxlA; mdh; yjiB	3	5	0	269	NA	-0.0837708095647428	0.017113410295322
yplP; yozD; desK	spoVIF; yphF; yhcX; yrzH; yfkK; yorG; yjcZ; metS; xkdN; mbl; yonA; ydbD; ydeC; ytbQ; ykpC; ysfB; yuzF; yngL; yhjH	3	19	0	269	NA	-0.00233976462749596	-0.0131917082810166
	ywqB; ypzG	0	2	0	269	NA	-0.164510228220343	-1
melA; rpmGB; hmoA	moaD; rsbQ; aspB; ytrI; gerBB; manP; nupC; tagC; fliL; ywbG	3	10	0	269	NA	0.0664712574334409	-0.0133024242304786
ywdI; oppB	ywlD; yvrA; ydiM; yoqB; ddcA; yozS; gmuG; yufS; gerKD	2	9	0	269	NA	-0.00788744378134397	-0.0036275520204923
fbaA; ypsA; fliI	degQ; spoIISA; psdB; gerE	3	4	0	269	NA	0.00520466218262045	-0.00122847874960802
smiA	hemE; bsdA; ydfG	1	3	0	269	NA	0.378245791422364	0.161841445267057
	yheB; epsA; bdbB; uvrC; yraJ; pucG; dapF; feuA; ycgE; yyzL; yceD; ywzF; ypzD	0	13	0	269	NA	-0.0275587311194105	-1
yojW	hmoA; obg; yisI; metA; yqaO; yojN; ydzW/7; yonT; ynxB; fruA; yoaJ; cymR; opcR; sigK; ribC; spmB; argB; ybdZ; yonS; yqbR	1	20	0	269	NA	0.00521190564922952	-0.0319510390091908
spoIIAA; yobI	yvdT; sda; ydzA; ylaB; yhcR; znuB; hprK; rhiG; yczK; yugT	2	10	0	269	NA	0.0316575191565691	-0.0533467164873888
ysxE; hemQ; ftsE	yeaA; yocN; sigO; yloN; hutM; opuCC; lnrM; spoVAA; yorM; yueF; yqeU	3	11	0	269	NA	-0.0576514724703941	-0.0469632739603761
nhaX; yddF	pbpX; ycbO; yvrP; yesM; ycgE; pbuO; ytvB; yxkH; ybfF	2	9	0	269	NA	0.104785724336103	-0.0901024250295652
ywmD; yqzD; rsbR	yfjD; natA; yosE; glcU; rbsB; yjiB; nhaX; yrbG; yyaK; yxcA; fatR; malR; yqeC; ylmD; yugJ; yozE	3	16	0	269	NA	-0.00300842577911501	0.0535213480268418
rplC	yybO; ykoV; yomM; cspC; nsrR; cotE	1	6	0	269	NA	0.109689492026541	-0.278154387752218
ganA	yecA; asd; bpsB; yomT; yumC; deoR; safA; yneP; speB; ylqC; deaD; gltP; phoB; yqeT; yngK; ykuK; yrkE; yxcA	1	18	0	269	NA	0.0436012228586724	-0.0684566437564811
yhjR; sndB	pgpH; iolD; eno; ygzD; pgi; fadE; purQ	2	7	0	269	NA	0.0509365137707844	-0.148403441078446
	ydeN; citS	0	2	0	269	NA	0.11863241830274	-1
yqaJ	yfjD; wapI; ydbK; yybS; yycB; yflG; ydfH; pyrC; plsX; queC; yclE; yutD; ganA; yhfW; yjcZ; yokB; ypjD; iolQ; cymR	1	19	0	269	NA	0.0548382092743253	0.086353840547322
pstS; trpE; ywhH	ynaI; ykgB	3	2	0	269	NA	0.117567204736974	-0.00541288934810397
	tuaA/1; flgM; sigW; oxdD; cwlD; ycgH; ohrA; tcyJ; ybfG; cwlJ; yviE; ywsA	0	12	0	269	NA	-0.0128649497565944	-1
pepT; ywtG	yyzL; epsK; bmrC; yomM; sbcC; hxlA; albD; yxaA; yqcF; yobO; ykoV; yjfC; obg; yukC; yxjB; malK; yxxB; iolT; ydzW/1; licB; yqbC	2	21	0	269	NA	0.041840740853314	0.0806814553425151
yitP	ribE; gpr; katX	1	3	0	269	NA	0.024311847837472	0.104069094737218
yoaO; yonT; ydfG	ypuI; yezG; yhaI; yvrN; xynC; ispE; ysnF; pcrB; motA; yorE; ydhE; ywnB; citZ; ydgF; pcp; yhzC; ykkC; ywjA; cwlJ; ysgA; yesW; pksD; yxcD	3	23	0	269	NA	0.02286294248467	0.111123502878581
ywlF; ykzC; guaC	brxB; adeC; yvaC; yxiT; yorY; srfAD; yqjF; yjmD; secA; hmoB; ypqP; yyzN	3	12	0	269	NA	-0.0171733194730922	0.106777691291923
yczE; xkdP	sivC; lytG; yetJ; yoaD; yxcD; yqhO; ytcA; secY; conE; yoeD; yqaL; bstF; yonR; yojB; nasA; yorM; ydgC; ybxB; txpA	2	19	0	269	NA	0.042326982245369	0.147689525861561
	yacP; yrvM; htrC; yjbK; ytzK; rocC; yheB; ymzE/2; ywqL; ytdA; yvbK; yvkN; yteA; serS; papB; yvoF; ykqA; yotD; yktB; gntZ; amhX	0	21	0	269	NA	0.0324774546647687	-1
yrbC; ykpC; yphA	yqaJ; yxlF; capC; uvrC; cotB; phrK; ydjJ; fhuB; levE	3	9	0	269	NA	-0.00518155232320441	0.0407582541082282
